body,x,y,z,conf,syn_id
12749,18293,30364,44399,0.834,195268930724448117
12749,20841,32188,44404,0.787,195290924782211433
12749,20775,32440,44365,0.925,195119401496760615
12749,13244,32482,44358,0.836,195088615259255740
12749,18321,34725,44412,0.924,195326114474772369
12749,19733,34723,44362,0.859,195106212145024277
12749,26628,36694,44380,0.855,195185381115717636
12749,22615,34084,44502,0.802,195721937316501591
12749,18209,34139,44509,0.831,195752723757418273
12749,22679,34345,44482,0.898,195633976933636247
12749,19519,34875,44491,0.856,195673560463723583
12749,13278,32448,44603,0.882,196166136583173086
12749,27439,33161,44560,0.851,195977022078479151
12749,20695,36193,44554,0.888,195950640157970647
12749,18692,30719,44633,0.779,196298074352535812
12749,18692,30720,44633,0.764,196298074354632964
12749,26488,32204,44671,0.813,196465203234236280
12749,13189,32292,44658,0.868,196408028814128005
12749,28803,35301,44662,0.86,196425627310518403
12749,16058,33490,44730,0.902,196724690675318458
12749,22761,33842,44709,0.762,196632332436789481
12749,22765,34412,44730,0.829,196724692608899309
12749,25090,36565,44677,0.777,196491600658981378
12749,21051,37022,44692,0.852,196557572315042363
12749,14162,32345,44750,0.753,196812649204299602
12749,15540,32655,44747,0.843,196799455714884788
12749,26495,32645,44784,0.855,196962183414835071
12749,16105,33578,44789,0.905,196984175604023017
12749,21123,37258,44763,0.909,196869834112258691
12749,13425,32171,44850,0.794,197252453490504817
12749,13624,32225,44817,0.919,197107318068884792
12749,14242,32598,44830,0.847,197164493455767458
12749,26148,37145,44808,0.753,197067745968285220
12749,18882,30969,44881,0.836,197388790411577794
12749,13276,32209,44881,0.84,197388793012040668
12749,14212,32300,44921,0.806,197564715063326596
12749,26648,32997,44896,0.919,197454765362276376
12749,16896,35067,44866,0.79,197322828308038144
12749,25907,36965,44912,0.767,197525142427952435
12749,20731,32409,44963,0.836,197749433245389051
12749,16231,34476,44937,0.764,197635088370909031
12749,24741,36285,44979,0.804,197819810118131877
12749,20864,36441,44946,0.906,197674674910417280
12749,20314,31933,45026,0.78,198026509177343834
12749,25329,34257,45002,0.805,197920960934863601
12749,17198,35296,45038,0.812,198079292788196142
12749,19432,31387,45090,0.878,198307983009008616
12749,18927,35053,45092,0.9,198316786790189551
12749,14165,32195,45148,0.775,198563071401146197
12749,16009,32749,45149,0.819,198567470609481353
12749,16080,32899,45168,0.858,198651033807765200
12749,16556,34259,45160,0.883,198615852287803564
12749,16604,34513,45135,0.819,198505901657702620
12749,20529,36553,45120,0.852,198439935238230065
12749,19284,31463,45213,0.85,198848942889257812
12749,14198,32035,45219,0.841,198875332367890294
12749,15892,32348,45239,0.821,198963293954522644
12749,16557,33603,45227,0.816,198910520028315821
12749,28605,35187,45226,0.823,198906125303705533
12749,17319,35486,45189,0.922,198743398209831847
12749,15715,32146,45257,0.78,199042458368097635
12749,16022,32697,45269,0.904,199095236081761942
12749,16116,33044,45269,0.838,199095236809473780
12749,14787,30670,45362,0.867,199504250156366275
12749,15051,30907,45348,0.839,199442678002236107
12749,15326,31467,45342,0.911,199416290897574878
12749,28786,35243,45356,0.849,199477871467589746
12749,14517,30504,45430,0.775,199803316970993845
12749,18194,30839,45402,0.851,199680172371232530
12749,19029,31409,45430,0.888,199803318868920917
12749,14789,32190,45394,0.848,199644990832392645
12749,14900,32583,45407,0.867,199702166261217844
12749,18317,35994,45405,0.777,199693377321584525
12749,24618,36293,45391,0.827,199631805297483818
12749,25328,34081,45449,0.778,199886887356228336
12749,26516,37093,45476,0.755,200005640928651156
12749,25602,37239,45499,0.859,200106796304589826
12749,13668,29629,45539,0.892,200282702205695332
12749,18670,35001,45536,0.902,200269519332067566
12749,18519,35350,45562,0.916,200383869273262167
12749,22489,32597,45594,0.812,200524600988162009
12749,25677,37486,45585,0.821,200485028822541389
12749,14118,30009,45638,0.905,200718109607212838
12749,26099,33206,45685,0.815,200924824497841651
12749,18607,35259,45657,0.757,200801683500976303
12749,24981,37157,45689,0.789,200942424969732501
12749,16218,35442,45739,0.756,201162323698663258
12749,18095,35586,45704,0.882,201008392372766383
12749,26916,36984,45714,0.79,201052375769704740
12749,24821,37083,45873,0.827,201751665372586229
12749,21277,37653,45981,0.802,202226655591158557
12749,16118,35095,46078,0.841,202653260738215670
12749,22474,32475,46123,0.825,202851167336683466
12749,25582,33791,46115,0.872,202815985724449774
12749,24283,34113,46148,0.966,202961121934597851
12749,13352,37924,46158,0.853,203005110391944232
12749,22428,32487,46227,0.913,203308564199004060
12749,15765,35107,46272,0.84,203506481786535317
12749,12761,37994,46319,0.828,203713196027032025
12749,22357,32393,46398,0.787,204060629955270485
12749,22459,32233,46460,0.859,204333308503414715
12749,24028,33872,46426,0.788,204183778359270876
12749,27946,35932,46425,0.761,204179384632896810
12749,13628,38723,46520,0.88,204597204904588604
12749,20476,32674,46600,0.807,204949035939811324
12749,15472,33745,46600,0.94,204949038185856112
12749,16080,34509,46631,0.784,205085379229925072
12749,27787,35971,46614,0.872,205010615505284235
12749,21926,32422,46711,0.856,205437218574063014
12749,21406,32678,46660,0.849,205212918738867102
12749,17339,38496,46675,0.957,205278901637759931
12749,16189,34547,46740,0.905,205564766379327293
12749,17315,34916,46742,0.918,205573563246199715
12749,12576,38369,46726,0.922,205503201743483168
12749,21341,32686,46814,0.885,205890217918354269
12749,15463,33674,46833,0.877,205973782874045543
12749,17213,35079,46822,0.932,205925407308923709
12749,13117,38829,46813,0.944,205885832754639677
12749,14014,38889,46799,0.895,205824260229314238
12749,23580,33541,46875,0.922,206158500548598812
12749,23497,32387,46923,0.909,206369604361018313
12749,21110,32517,46913,0.821,206325624168534646
12749,21418,32542,46928,0.808,206391594918630314
12749,23214,33622,46973,0.853,206589509276555950
12749,15591,33809,46969,0.907,206571917482671335
12749,16444,35070,46962,0.918,206541133801603132
12749,16603,35208,46971,0.894,206580716509610203
12749,17480,35577,46948,0.934,206479562213704776
12749,19035,36298,46956,0.835,206514748097841755
12749,20935,38275,46914,0.83,206330034290446791
12749,17735,38509,46921,0.85,206360821106754887
12749,17938,38703,46970,0.899,206576325792646674
12749,23246,32853,47016,0.837,206778623663823566
12749,16790,35869,47013,0.808,206765435849294230
12749,13868,37274,46992,0.837,206673079819056684
12749,15389,37924,47025,0.82,206818216717073437
12749,12093,38194,47012,0.84,206761042678656829
12749,14350,38758,46985,0.906,206642296605653006
12749,13440,38927,46979,0.832,206615908681004160
12749,16632,35531,47092,0.835,207112880814833912
12749,17241,35767,47099,0.857,207143667635340121
12749,13830,38992,47095,0.804,207126082212607494
12749,23415,31984,47136,0.764,207306387422731127
12749,20846,32816,47120,0.809,207236020423381358
12749,16601,35657,47138,0.807,207315191218585817
12749,15287,37841,47129,0.786,207275613380164535
12749,13808,37523,47204,0.932,207605466201601520
12749,14492,38727,47181,0.852,207504313656817820
12749,13740,38954,47171,0.864,207460333667759532
12749,23364,31705,47261,0.844,207856142651513668
12749,23093,33184,47256,0.879,207834155520645685
12749,17307,35873,47240,0.877,207763792415703963
12749,15127,37559,47268,0.875,207886941253810967
12749,17250,38171,47269,0.854,207891340583781218
12749,17024,34771,47358,0.942,208282759592952448
12749,14779,38401,47357,0.829,208278369159100859
12749,20844,38486,47296,0.823,208010088500187500
12749,21662,32968,47377,0.775,208366318695503006
12749,17324,37682,47422,0.764,208564240674472876
12749,14792,38681,47375,0.812,208357534583503304
12749,13365,38932,47385,0.856,208401515574998069
12749,23409,31460,47483,0.959,208832508463176561
12749,16201,34691,47427,0.868,208586224634445641
12749,27982,35154,47472,0.77,208784137698438478
12749,17768,36483,47485,0.819,208841315090187624
12749,14931,37467,47458,0.773,208722569897982547
12749,13947,37670,47483,0.886,208832521486481019
12749,21299,37858,47457,0.902,208718172671464243
12749,12215,38247,47480,0.846,208819328557002679
12749,13251,39177,47464,0.76,208748961763177411
12749,25851,30804,47524,0.885,209012826994402555
12749,16982,34591,47538,0.831,209074407587463766
12749,15721,35660,47517,0.884,208982050852584809
12749,14988,38657,47510,0.825,208951270812170892
12749,26193,31009,47590,0.808,209303098494051921
12749,16174,34519,47593,0.853,209316299994578734
12749,17120,37118,47572,0.855,209223946468344544
12749,12073,38534,47571,0.846,209219551391395625
12749,13288,38646,47552,0.895,209135988742566888
12749,25863,31071,47618,0.935,209426243926385927
12749,21252,33708,47619,0.845,209430647503082244
12749,27981,35032,47622,0.794,209443844419251533
12749,18265,36684,47619,0.852,209430653744203609
12749,12009,38338,47675,0.76,209676947817508585
12749,19049,39096,47664,0.902,209628570895534697
12749,25506,30234,47740,0.78,209962803845424034
12749,17199,37439,47694,0.847,209760508815885103
12749,12839,37857,47731,0.851,209923237413401127
12749,20414,38878,47695,0.921,209764909880201150
12749,18686,38930,47694,0.876,209760511942740222
12749,25534,30191,47757,0.915,210037570545935294
12749,24530,30210,47804,0.845,210244278771802066
12749,24235,30335,47773,0.759,210107939592101547
12749,11855,38308,47776,0.784,210121150452215375
12749,18915,38976,47761,0.812,210055181155453411
12749,25448,29743,47831,0.779,210363025048232808
12749,25135,30019,47853,0.836,210459782650290735
12749,16102,34403,47852,0.827,210455393797684966
12749,18624,36819,47843,0.885,210415816445806784
12749,14607,37260,47851,0.836,210451001742735631
12749,13887,37827,47811,0.908,210275081071375935
12749,14799,38387,47815,0.757,210292674431826383
12749,16132,34401,47887,0.87,210609325421379332
12749,18217,36498,47905,0.781,210688494656309033
12749,14638,37425,47883,0.883,210591739577121070
12749,12989,39300,47873,0.928,210547763044168381
12749,25586,29809,47964,0.816,210947965372621810
12749,19213,36708,47938,0.82,210833630631578381
12749,20274,36874,47948,0.815,210877611444817714
12749,12607,37794,47989,0.892,211057933281145151
12749,15437,38293,47938,0.849,210833633955560525
12749,24992,29658,48050,0.908,211326197055906208
12749,24879,30076,48000,0.828,211106295606960431
12749,17418,34103,48018,0.908,211185468889383946
12749,19369,36632,48033,0.839,211251444890749865
12749,19947,36712,48034,0.836,211255843105033707
12749,13824,37933,48034,0.812,211255845665650176
12749,12714,38091,48015,0.9,211172283113288106
12749,17147,34314,48093,0.928,211515322820215547
12749,16167,34368,48097,0.842,211532915119505191
12749,19495,36665,48085,0.819,211480143378533415
12749,19938,36753,48103,0.847,211559308400283106
12749,17066,37248,48069,0.902,211409775856992938
12749,21374,37783,48066,0.95,211396582839440254
12749,11621,38653,48104,0.827,211563710431374693
12749,11255,38758,48119,0.881,211629681349241847
12749,19609,39267,48127,0.882,211664866788789401
12749,19040,39460,48114,0.786,211607692588894816
12749,17359,37131,48160,0.752,211809997844136911
12749,18379,37158,48173,0.927,211867172505405387
12749,14624,37196,48142,0.892,211730833143249184
12749,10873,38352,48191,0.947,211946339846597241
12749,11813,38766,48147,0.92,211752826668330533
12749,15823,38771,48178,0.912,211889166120664527
12749,11994,38879,48173,0.901,211867176114597594
12749,19205,39376,48154,0.826,211783614273178373
12749,18376,39468,48189,0.835,211937546094004168
12749,18925,39494,48186,0.873,211924352008997357
12749,17459,34205,48242,0.89,212170631521780787
12749,18085,36424,48235,0.821,212139849849783973
12749,16840,37494,48217,0.876,212060687256535496
12749,13613,38060,48202,0.928,211994717745853741
12749,13959,40113,48224,0.889,212091479074551431
12749,14401,40251,48237,0.933,212148653968603201
12749,17661,33418,48317,0.929,212500483359655165
12749,16471,37598,48317,0.852,212500492125749335
12749,19477,38907,48274,0.812,212311378870946837
12749,18762,39423,48275,0.775,212315777999587658
12749,21370,33529,48336,0.817,212584046476153722
12749,27679,34629,48339,0.859,212597242922560543
12749,18083,37209,48353,0.772,212658820984358563
12749,13342,37391,48373,0.825,212746782296257566
12749,12360,37598,48338,0.959,212592851102478408
12749,15086,38707,48341,0.934,212606047567756014
12749,16181,38766,48380,0.838,212777571505422133
12749,12608,39135,48360,0.907,212689611349045568
12749,12837,39407,48321,0.939,212518088105538085
12749,13519,37679,48434,0.813,213015063737414863
12749,13895,38453,48415,0.938,212931502476899911
12749,15108,38554,48438,0.763,213032657758468868
12749,13469,37549,48496,0.803,213287742348473501
12749,12578,38240,48449,0.766,213081035611582754
12749,12617,38284,48485,0.79,213239365378257225
12749,14384,40097,48462,0.872,213138214110640176
12749,15706,33627,48555,0.866,213547218867600730
12749,12946,37219,48546,0.788,213507643981968018
12749,16194,37603,48523,0.785,213406489717522242
12749,15038,38232,48514,0.824,213366908618029758
12749,12520,38350,48543,0.784,213494452214313192
12749,17409,33513,48596,0.786,213727538535482369
12749,16217,34428,48622,0.909,213841889663663961
12749,16660,39073,48621,0.788,213837501358424340
12749,13051,40027,48612,0.801,213797920940503803
12749,17283,33540,48699,0.883,214180537382749059
12749,22918,36014,48662,0.903,214017814850197894
12749,22995,35993,48691,0.834,214145358154979795
12749,18042,37618,48675,0.808,214074992818669178
12749,14521,38942,48649,0.823,213960646386006201
12749,18272,39487,48684,0.82,214114579156846432
12749,14850,36935,48750,0.842,214404844874643970
12749,12228,37128,48715,0.91,214250913651503044
12749,15492,37297,48727,0.778,214303690564058244
12749,16150,38964,48715,0.896,214250917501878038
12749,14205,35700,48813,0.862,214681919214860157
12749,13977,36018,48792,0.906,214589560905021081
12749,14934,37128,48828,0.916,214747892907260502
12749,11966,37721,48781,0.781,214541185964846782
12749,17867,37905,48779,0.876,214532390257706443
12749,16847,39091,48769,0.829,214488412279816655
12749,17585,39412,48777,0.842,214523597325092017
12749,17569,33291,48865,0.891,214910612581401761
12749,14470,36738,48895,0.916,215042561205614726
12749,14962,37246,48853,0.772,214857844317502066
12749,12199,37104,48919,0.872,215148115089436583
12749,14856,38275,48942,0.875,215249272614959624
12749,14674,38979,49009,0.905,215543943207598418
12749,16015,34483,49039,0.869,215675875174137487
12749,14328,35582,49029,0.751,215631897013794808
12749,11759,37704,49082,0.836,215864997929037295
12749,15443,36441,49105,0.758,215966150350093395
12749,14449,39969,49122,0.752,216040924539533425
12749,15972,34340,49184,0.873,216313591618354788
12749,15127,35235,49175,0.894,216274011076705047
12749,14941,35285,49156,0.881,216190448297851485
12749,12151,37182,49211,0.846,216432344834256759
12749,15192,38524,49186,0.867,216322396485860184
12749,14877,38935,49162,0.807,216216844231522845
12749,15956,39158,49214,0.915,216445543117766228
12749,24825,34552,49248,0.84,216595067039670521
12749,15698,36403,49235,0.895,216537896316845394
12749,21466,37756,49277,0.787,216722617107764186
12749,15072,39024,49258,0.803,216639056883235552
12749,16788,39212,49273,0.864,216705027975168404
12749,14329,34955,49308,0.895,216858950675478521
12749,14834,36525,49333,0.813,216968905130785266
12749,11094,36301,49374,0.8,217149224567974742
12749,15306,39102,49365,0.82,217109648023501770
12749,16587,39168,49353,0.768,217056871603781835
12749,11951,39999,49385,0.925,217197610834865839
12749,14472,35167,49414,0.781,217325144050251912
12749,12034,37263,49448,0.864,217474682027257602
12749,21681,34092,49473,0.906,217584626539975857
12749,15780,34231,49518,0.923,217782538924473764
12749,24756,34664,49473,0.829,217584627739549876
12749,21908,34635,49546,0.812,217905685074040212
12749,22009,34934,49582,0.88,218064015375488505
12749,11590,36959,49539,0.758,217874903622233414
12749,21433,37676,49567,0.802,217998050428212153
12749,19059,38840,49550,0.86,217923286078605939
12749,11782,40033,49575,0.964,218033239743278598
12749,15795,34360,49631,0.769,218279518450761139
12749,21841,34455,49648,0.816,218354285440685393
12749,23291,35553,49620,0.84,218231142441048827
12749,12913,36719,49656,0.77,218389474560717425
12749,19064,38663,49606,0.86,218169576312031864
12749,14248,36289,49691,0.755,218543405286832040
12749,13045,36526,49694,0.94,218556599923389173
12749,17307,38425,49704,0.758,218600584370996123
12749,15139,39416,49696,0.859,218565402077182755
12749,14360,34839,49764,0.786,218864459641272344
12749,17510,40792,49750,0.914,218802899474465894
12749,11372,36890,49843,0.955,219211909616905324
12749,21439,37692,49808,0.879,219057979670942655
12749,16173,37984,49798,0.873,219013999818194733
12749,13609,36373,49863,0.868,219299869462902057
12749,11120,36559,49858,0.916,219277879620414320
12749,17290,38562,49900,0.913,219462601774482314
12749,14842,39466,49899,0.899,219458205623794170
12749,17438,38680,49973,0.859,219783659417256990
12749,14842,39258,49981,0.756,219818845001497082
12749,17744,40736,49942,0.762,219647324287157584
12749,14478,39750,49997,0.824,219889214777473166
12749,15361,40230,50028,0.803,220025555225951233
12749,23371,35474,50098,0.913,220333408507681611
12749,12928,36511,50092,0.818,220307022403351168
12749,15999,37885,50077,0.855,220241054587174527
12749,16802,38503,50084,0.866,220271842208792994
12749,14557,39574,50093,0.85,220311426873440477
12749,14660,39871,50144,0.767,220535727868361028
12749,16561,34539,50237,0.857,220944735011881137
12749,12882,36531,50233,0.817,220927147003359826
12749,20611,39070,50224,0.952,220887569909436547
12749,14168,39181,50210,0.784,220825997491058520
12749,14929,39910,50215,0.798,220847989252438609
12749,15687,39983,50188,0.86,220729242149731655
12749,22182,34667,50265,0.858,221067880582633126
12749,21426,37728,50292,0.863,221186634257814450
12749,17662,38713,50246,0.864,220984326183994622
12749,23936,35066,50311,0.893,221270191558909312
12749,21308,37763,50305,0.867,221243808935859004
12749,13596,39486,50323,0.813,221322977386444060
12749,13358,39649,50339,0.95,221393346472457262
12749,15104,39909,50350,0.901,221441725529340672
12749,12624,36434,50413,0.763,221718795171934544
12749,16411,38623,50430,0.944,221793566553292827
12749,17522,38649,50400,0.76,221661625212486770
12749,17146,38896,50416,0.854,221731994474660602
12749,20798,39290,50422,0.859,221758383580008766
12749,17511,39494,50377,0.925,221560471914824807
12749,22282,34506,50476,0.806,221995868058834698
12749,23388,35166,50489,0.762,222053044047600476
12749,23578,35388,50455,0.893,221903510931790874
12749,21060,38261,50465,0.818,221947497422017092
12749,16964,38462,50491,0.89,222061847052829252
12749,20308,39137,50445,0.886,221859538328899412
12749,20454,38895,50516,0.828,222171799123677158
12749,20373,38918,50532,0.78,222242167916089237
12749,13629,39132,50553,0.914,222334527341606205
12749,18133,39364,50536,0.912,222259761037461205
12749,14971,39765,50531,0.867,222237771645860475
12749,23719,35299,50595,0.874,222519237256699047
12749,17107,38998,50570,0.929,222409293851280083
12749,15664,39901,50566,0.855,222391703558962480
12749,15718,38114,50639,0.764,222712757206662502
12749,20782,38972,50682,0.869,222901875006001454
12749,13618,39159,50644,0.799,222734749630739762
12749,20368,39206,50625,0.835,222651186845601680
12749,17734,40276,50670,0.857,222849101182551366
12749,20987,38478,50724,0.856,223086591923474939
12749,18260,39734,50730,0.9,223112982836561748
12749,23284,35083,50790,0.893,223376855873379060
12749,23666,35117,50787,0.847,223363661805149298
12749,10391,37313,50773,0.85,223302093759326359
12749,10600,37677,50792,0.934,223385657406400872
12749,10646,37703,50780,0.871,223332880902793622
12749,18278,39609,50768,0.91,223280108341839718
12749,23394,35102,50871,0.864,223733097680624482
12749,22960,35315,50846,0.912,223623146964539824
12749,10149,37086,50847,0.756,223627548725094309
12749,21153,39211,50834,0.856,223570378576908961
12749,15324,37968,50915,0.79,223926617737542620
12749,12662,38835,50934,0.751,224010182439481718
12749,13044,38956,50887,0.842,223803474507215604
12749,17728,40884,50924,0.783,223966206271440192
12749,24457,35133,50951,0.807,224084941466525577
12749,10654,37986,50970,0.769,224168510333397406
12749,15630,38730,50984,0.829,224230084544838926
12749,12332,38808,50964,0.853,224142123778191404
12749,22799,34894,51047,0.805,224507153430370575
12749,11287,38648,51048,0.874,224511559349578775
12749,15716,38783,51049,0.915,224515957679209828
12749,21310,39280,51070,0.788,224608317698233150
12749,12824,39713,51019,0.822,224384018234225176
12749,17870,40552,51055,0.816,224542349668140494
12749,14763,37926,51117,0.874,224815023044704683
12749,10786,38172,51107,0.781,224771043095489058
12749,15792,39115,51115,0.927,224806229445197232
12749,20315,39159,51096,0.802,224722666653765467
12749,17669,39506,51101,0.843,224744657614030085
12749,12125,38803,51162,0.926,225012936976904029
12749,14281,40169,51137,0.8,224902988678838217
12749,15779,38701,51233,0.879,225325198065286563
12749,15850,39402,51208,0.755,225215248372612586
12749,17801,40544,51239,0.792,225351590209406345
12749,23963,35037,51299,0.885,225615461451062683
12749,24161,35156,51301,0.869,225624257793646177
12749,15004,38016,51385,0.85,225993699698424476
12749,19304,38928,51391,0.905,226020089890098024
12749,16116,40135,51329,0.885,225747413537668852
12749,17600,40851,51390,0.799,226015695876408512
12749,20401,39171,51445,0.842,226257584911306673
12749,17762,39358,51428,0.796,226182818512782690
12749,14754,40163,51415,0.881,226125645596342690
12749,22587,34707,51504,0.844,226517060293777467
12749,19738,38918,51458,0.787,226314758985370906
12749,14880,39259,51492,0.808,226464293281872416
12749,17861,39261,51477,0.91,226398322588403141
12749,15917,38485,51538,0.906,226666601798188589
12749,24420,35437,51641,0.922,227119594196721508
12749,19677,39110,51624,0.826,227044835108867293
12749,12870,39550,51585,0.818,226873312217674310
12749,15117,40300,51633,0.85,227084420023073549
12749,16012,39164,51682,0.88,227299921919753868
12749,16383,39561,51707,0.851,227409873915101183
12749,22370,34717,51742,0.803,227563795384391522
12749,15424,40246,51733,0.945,227524224560938048
12749,21744,37486,51825,0.808,227928839051826416
12749,22144,34637,52011,0.903,228746869728106112
12749,14950,39713,52030,0.899,228830443256953446
12749,22355,34902,52095,0.915,229116306190784339
12749,16173,38941,52084,0.915,229067936149552941
12749,13969,38697,52125,0.844,229248255544800913
12749,12604,39488,52134,0.894,229287839622246716
12749,12742,39336,52176,0.903,229472557256946118
12749,21866,34493,52230,0.756,229710041612047722
12749,22454,35062,52226,0.786,229692450619283382
12749,14157,38831,52274,0.77,229903564755973965
12749,24220,34946,52304,0.84,230035498003881628
12749,21489,34210,52394,0.807,230431320646374385
12749,21312,34094,52425,0.825,230567659844948800
12749,21300,34139,52523,0.88,230998668497408820
12749,14982,39324,52612,0.77,231390105510623878
12749,13931,38782,52695,0.774,231755142234388075
12749,20507,33820,52836,0.801,232375256386392091
12749,15992,37578,52825,0.859,232326885755862648
12749,15999,38720,52855,0.799,232458829546143359
12749,20540,33891,52889,0.844,232608353000378428
12749,24276,35642,52942,0.864,232841453137583828
12749,20674,33872,53017,0.88,233171302913953986
12749,19565,33026,53171,0.891,233848600302472301
12749,14818,36414,53164,0.822,233817821082040802
12749,14804,36848,53169,0.886,233839812224760276
12749,15107,37101,53163,0.931,233813424476273411
12749,15961,38759,53122,0.805,233633108046397017
12749,19736,33266,53208,0.882,234011328526699800
12749,14838,37005,53209,0.827,234015734414457334
12749,14632,36601,53436,0.83,235014090125228328
12749,15851,38724,53391,0.801,234816182484483563
12749,24175,35081,53491,0.927,235255979495677551
12749,14495,36819,53589,0.896,235686991698606239
12749,15808,38629,53619,0.835,235818936889785792
12749,13343,36373,53731,0.853,236311513367852063
12749,15948,38559,53704,0.869,236192770696429132
12749,21655,34467,53890,0.868,237010798765954199
12749,13666,36712,53983,0.828,237419821799585122
12749,14049,36775,54014,0.782,237556161373550305
12749,13522,36943,54117,0.845,238009160516515026
12749,13617,36996,54179,0.833,238281839511352625
12749,13062,36298,54264,0.901,238655672000983814
12749,15414,38475,54234,0.812,238523735171152950
12749,24138,35219,54342,0.772,238998717366033994
12749,21677,34765,54464,0.781,239535278088279213
12749,23119,35221,54649,0.889,240348917649136207
12749,15411,38387,54766,0.836,240863495730510899
12749,23395,35761,54795,0.87,240991033572219747
12749,24587,33112,54928,0.917,241575968202842123
12749,12984,35907,54941,0.778,241633148669014712
12749,22493,33430,55030,0.857,242024569613866973
12749,24606,33251,55111,0.755,242380811005878302
12749,21567,34758,55145,0.777,242530347747660863
12749,25233,33776,55272,0.782,243088897595171473
12749,23968,35322,55254,0.92,243009736000167328
12749,23805,35566,55263,0.942,243049318930472189
12749,23853,36148,55279,0.863,243119688895192365
12749,24175,33859,55298,0.816,243203246978522735
12749,24182,33863,55339,0.89,243383566893866614
12749,18547,34247,55333,0.951,243357179420100723
12749,24281,35721,55301,0.882,243216445022953177
12749,18425,33966,55401,0.859,243656245993555961
12749,23914,35436,55368,0.759,243511113541508458
12749,24932,33247,55452,0.849,243880544857776484
12749,18241,33364,55524,0.821,244197204451936065
12749,18262,33212,55590,0.83,244487475202901846
12749,24209,34966,55593,0.848,244500673020845713
12749,18575,33143,55701,0.756,244975658220931215
12749,25759,33496,55725,0.792,245081212077499551
12749,24827,33825,55772,0.77,245287920953483515
12749,21407,34576,55772,0.935,245287922528441247
12749,24802,35722,55864,0.817,245692545210802402
12749,17352,31464,55885,0.871,245784895257854920
12749,17487,31444,55893,0.889,245820079588000847
12749,23608,34318,55982,0.917,246211511754710072
12749,15532,38203,55994,0.904,246264296460270764
12749,17709,33023,56057,0.909,246541362527225133
12749,17353,31346,56082,0.94,246651310173078473
12749,25098,33632,56076,0.899,246624926688109066
12749,25270,33663,56092,0.895,246695295497298614
12749,15434,38176,56147,0.865,246937197519846474
12749,17219,31989,56204,0.76,247187873195901763
12749,20675,32595,56234,0.751,247319815862112451
12749,20598,32719,56206,0.875,247196670819848310
12749,26042,33694,56224,0.909,247275837701776826
12749,25606,33737,56195,0.851,247148294443131910
12749,26338,33625,56372,0.865,247926748440717026
12749,26167,33713,56361,0.912,247878370113644087
12749,26542,33705,56358,0.936,247865175957333934
12749,23921,34606,56341,0.917,247790411056176497
12749,19278,35135,56353,0.788,247843188723698510
12749,17273,31639,56390,0.823,248005909112963961
12749,20406,33009,56421,0.897,248142251427909558
12749,26607,33702,56442,0.832,248234611857975279
12749,24139,34735,56432,0.905,248190633559219787
12749,24186,34898,56428,0.754,248173041715011194
12749,19385,35165,56401,0.78,248054295019146169
12749,24008,36232,56393,0.821,248019112884723144
12749,17162,31290,56497,0.823,248476499357745930
12749,15559,38160,56484,0.881,248419339160534215
12749,21007,34844,56592,0.862,248894321229582863
12749,20633,34487,56761,0.788,249637590341275801
12749,20836,34783,56824,0.896,249914667892232548
12749,20164,35438,56969,0.769,250552386009976516
12749,20253,33596,57044,0.892,250882235635355421
12749,23924,36363,57027,0.821,250807474647489908
12749,20262,33928,57102,0.836,251137323029253926
12749,20620,35122,57246,0.879,251770644230852748
12749,19597,33338,57560,0.832,253151627094019213
12749,23977,36701,58777,0.847,258504056750759337
12749,23982,36715,58860,0.844,258869094640541102
12749,23984,36762,58819,0.814,258688774832151984
12749,23995,36771,59237,0.804,260527158292667835
12749,24045,36830,59744,0.852,262756967997529581
12749,23956,37052,60280,0.861,265114321393048980
12749,23978,37088,60495,0.798,266059901468433834
12749,24013,37147,61172,0.95,269037379080183245
12749,24105,37257,61660,0.854,271183626008288809
12749,24120,37367,62679,0.89,275665235633790520
12749,24178,37377,62778,0.867,276100642259361394
12749,24337,37367,63568,0.811,279575098982162193
12749,24407,37430,63877,0.795,280934095486213975
12749,24431,37407,64258,0.762,282609751158710127
12749,24470,37464,64599,0.768,284109485138534294
12749,24506,37490,65682,0.846,288872569564585914
12749,24470,37545,66211,0.845,291199136284303254
12749,24419,37565,66250,0.811,291370660140179299
12749,24381,37508,67449,0.812,296643917787455293
12749,24403,37553,67993,0.861,299036455183867731
12749,24533,37509,68502,0.892,301275060765745109
12749,24452,37457,68570,0.767,301574127819448196
12749,18838,20974,12050,0.864,52996504444488086
12749,19238,21074,12198,0.821,53647415537847078
12749,19292,21082,12321,0.871,54188375275490140
12749,19599,21060,12427,0.907,54654568159530127
12749,21363,22921,12536,0.829,55133959132042099
12749,19759,21108,12697,0.771,55842040818191663
12749,20257,21755,12841,0.836,56475360872648481
12749,20227,21988,12866,0.898,56585312524062467
12749,20253,21372,12991,0.852,57135067046104861
12749,20139,22303,13021,0.934,57267010393886379
12749,21364,22851,13032,0.805,57315390054749044
12749,20296,22366,13201,0.846,58058658898005832
12749,20389,21238,13364,0.915,58775538113728421
12749,21210,22845,13406,0.845,58960259437318874
12749,20347,22440,13466,0.776,59224141378637691
12749,20385,21230,13646,0.829,60015787213082529
12749,20371,22469,13682,0.948,60174119485853587
12749,20165,22578,13735,0.782,60407216179531461
12749,21206,23009,13771,0.946,60565546757804758
12749,20694,22384,13970,0.924,61440756702793942
